"";"key";"scientificName";"decimalLatitude";"decimalLongitude";"datasetKey";"basisOfRecord";"occurrenceStatus";"acceptedScientificName";"kingdom";"phylum";"order";"family";"genus";"species";"taxonRank";"taxonomicStatus";"iucnRedListCategory";"continent";"stateProvince";"year"
"762";"4538367061";"Mazama americana (Erxleben, 1777)";9,51983;-74,624916;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"MATERIAL_SAMPLE";"PRESENT";"Mazama americana (Erxleben, 1777)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Mazama";"Mazama americana";"SPECIES";"ACCEPTED";"DD";"SOUTH_AMERICA";"Magdalena";2020
"763";"4538364063";"Molossops temminckii (Burmeister, 1854)";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Molossops temminckii (Burmeister, 1854)";"Animalia";"Chordata";"Chiroptera";"Molossidae";"Molossops";"Molossops temminckii";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"764";"4538368063";"Molossus bondae J.A.Allen, 1904";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Molossus bondae J.A.Allen, 1904";"Animalia";"Chordata";"Chiroptera";"Molossidae";"Molossus";"Molossus bondae";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"765";"4538371061";"Molossus bondae J.A.Allen, 1904";9,764548;-74,7299;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Molossus bondae J.A.Allen, 1904";"Animalia";"Chordata";"Chiroptera";"Molossidae";"Molossus";"Molossus bondae";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"766";"4538367062";"Molossus molossus (Pallas, 1766)";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Molossus molossus (Pallas, 1766)";"Animalia";"Chordata";"Chiroptera";"Molossidae";"Molossus";"Molossus molossus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"767";"4538367063";"Myotis nigricans (Schinz, 1821)";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Myotis nigricans (Schinz, 1821)";"Animalia";"Chordata";"Chiroptera";"Vespertilionidae";"Myotis";"Myotis nigricans";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"768";"4538364065";"Myotis nigricans (Schinz, 1821)";9,764548;-74,7299;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Myotis nigricans (Schinz, 1821)";"Animalia";"Chordata";"Chiroptera";"Vespertilionidae";"Myotis";"Myotis nigricans";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"769";"4538371062";"Noctilio albiventris Desmarest, 1818";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Noctilio albiventris Desmarest, 1818";"Animalia";"Chordata";"Chiroptera";"Noctilionidae";"Noctilio";"Noctilio albiventris";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"770";"4538367064";"Noctilio albiventris Desmarest, 1818";9,764548;-74,7299;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Noctilio albiventris Desmarest, 1818";"Animalia";"Chordata";"Chiroptera";"Noctilionidae";"Noctilio";"Noctilio albiventris";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"771";"4538367065";"Peropteryx kappleri Peters, 1867";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Peropteryx kappleri Peters, 1867";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Peropteryx";"Peropteryx kappleri";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"772";"4538367067";"Peropteryx macrotis (Wagner, 1843)";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Peropteryx macrotis (Wagner, 1843)";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Peropteryx";"Peropteryx macrotis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"773";"4538364069";"Peropteryx macrotis (Wagner, 1843)";9,764548;-74,7299;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Peropteryx macrotis (Wagner, 1843)";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Peropteryx";"Peropteryx macrotis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"774";"4538367070";"Saccopteryx canescens Thomas, 1901";9,437184;-74,65217;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Saccopteryx canescens Thomas, 1901";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Saccopteryx";"Saccopteryx canescens";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"775";"4538367072";"Tadarida brasiliensis (I.Geoffroy, 1824)";9,764548;-74,7299;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"HUMAN_OBSERVATION";"PRESENT";"Tadarida brasiliensis (I.Geoffroy, 1824)";"Animalia";"Chordata";"Chiroptera";"Molossidae";"Tadarida";"Tadarida brasiliensis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"776";"4538364074";"Tamandua mexicana (Saussure, 1860)";9,43735;-74,654424;"0b7d7b92-b33a-4eba-ae40-1ef13b13ea6b";"MATERIAL_SAMPLE";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"777";"4039541812";"Alouatta seniculus (Linnaeus, 1766)";9,695269;-74,581101;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"778";"2580197256";"Cebus malitiosus Elliot, 1909";11,344919;-73,954707;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Cebus malitiosus Elliot, 1909";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus malitiosus";"SPECIES";"ACCEPTED";"EN";"SOUTH_AMERICA";"Magdalena";2020
"779";"2579335274";"Cebus malitiosus Elliot, 1909";11,246487;-73,979007;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Cebus malitiosus Elliot, 1909";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus malitiosus";"SPECIES";"ACCEPTED";"EN";"SOUTH_AMERICA";"Magdalena";2020
"780";"2579266315";"Saguinus oedipus (Linnaeus, 1758)";11,254033;-73,927389;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Saguinus oedipus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Callitrichidae";"Saguinus";"Saguinus oedipus";"SPECIES";"ACCEPTED";"CR";"SOUTH_AMERICA";"Magdalena";2020
"781";"2580207282";"Bradypus variegatus Schinz, 1825";11,288955;-73,910144;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Bradypus variegatus Schinz, 1825";"Animalia";"Chordata";"Pilosa";"Bradypodidae";"Bradypus";"Bradypus variegatus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"782";"2580114470";"Sciurus granatensis Humboldt, 1811";11,144391;-74,122149;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Sciurus granatensis Humboldt, 1811";"Animalia";"Chordata";"Rodentia";"Sciuridae";"Sciurus";"Sciurus granatensis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"783";"2596336857";"Alouatta seniculus (Linnaeus, 1766)";10,487;-74,797;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"784";"2610944378";"Alouatta seniculus (Linnaeus, 1766)";11,23524;-74,054741;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"785";"2993433385";"Saccopteryx leptura (Schreber, 1774)";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saccopteryx leptura (Schreber, 1774)";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Saccopteryx";"Saccopteryx leptura";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"786";"2993433389";"Saccopteryx leptura (Schreber, 1774)";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saccopteryx leptura (Schreber, 1774)";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Saccopteryx";"Saccopteryx leptura";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"787";"2993433424";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"788";"2993433429";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"789";"2993433428";"Alouatta seniculus (Linnaeus, 1766)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"790";"2993433427";"Saccopteryx leptura (Schreber, 1774)";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saccopteryx leptura (Schreber, 1774)";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Saccopteryx";"Saccopteryx leptura";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"791";"2993433426";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"792";"2993433402";"Sciurus granatensis Humboldt, 1811";11,279125;-73,93087;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Sciurus granatensis Humboldt, 1811";"Animalia";"Chordata";"Rodentia";"Sciuridae";"Sciurus";"Sciurus granatensis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"793";"2993433347";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"794";"2993433346";"Didelphis marsupialis Linnaeus, 1758";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"795";"2993433340";"Saccopteryx leptura (Schreber, 1774)";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saccopteryx leptura (Schreber, 1774)";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Saccopteryx";"Saccopteryx leptura";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"796";"2993433338";"Dasyprocta punctata Gray, 1842";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Dasyprocta punctata Gray, 1842";"Animalia";"Chordata";"Rodentia";"Dasyproctidae";"Dasyprocta";"Dasyprocta punctata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"797";"2993433343";"Dasyprocta punctata Gray, 1842";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Dasyprocta punctata Gray, 1842";"Animalia";"Chordata";"Rodentia";"Dasyproctidae";"Dasyprocta";"Dasyprocta punctata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"798";"2993433435";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"799";"2993433445";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"800";"2993433447";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"801";"2993433440";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"802";"2993433443";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"803";"2993433316";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"804";"2993433318";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"805";"2993433314";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"806";"2993433315";"Sciurus granatensis Humboldt, 1811";11,279125;-73,93087;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Sciurus granatensis Humboldt, 1811";"Animalia";"Chordata";"Rodentia";"Sciuridae";"Sciurus";"Sciurus granatensis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"807";"2993433425";"Alouatta seniculus (Linnaeus, 1766)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"808";"2993433309";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"809";"2993433307";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"810";"2993433317";"Sciurus granatensis Humboldt, 1811";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Sciurus granatensis Humboldt, 1811";"Animalia";"Chordata";"Rodentia";"Sciuridae";"Sciurus";"Sciurus granatensis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"811";"2993433301";"Saguinus oedipus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saguinus oedipus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Callitrichidae";"Saguinus";"Saguinus oedipus";"SPECIES";"ACCEPTED";"CR";"SOUTH_AMERICA";"Magdalena";2020
"812";"2993433365";"Alouatta seniculus (Linnaeus, 1766)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"813";"2993433363";"Sciurus granatensis Humboldt, 1811";11,279125;-73,93087;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Sciurus granatensis Humboldt, 1811";"Animalia";"Chordata";"Rodentia";"Sciuridae";"Sciurus";"Sciurus granatensis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"814";"2993433364";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"815";"2993433501";"Saguinus oedipus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saguinus oedipus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Callitrichidae";"Saguinus";"Saguinus oedipus";"SPECIES";"ACCEPTED";"CR";"SOUTH_AMERICA";"Magdalena";2020
"816";"2993433502";"Saguinus oedipus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saguinus oedipus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Callitrichidae";"Saguinus";"Saguinus oedipus";"SPECIES";"ACCEPTED";"CR";"SOUTH_AMERICA";"Magdalena";2020
"817";"2993433311";"Dasyprocta punctata Gray, 1842";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Dasyprocta punctata Gray, 1842";"Animalia";"Chordata";"Rodentia";"Dasyproctidae";"Dasyprocta";"Dasyprocta punctata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"818";"2993433662";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"819";"2993433664";"Alouatta seniculus (Linnaeus, 1766)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"820";"2993433669";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"821";"2993433670";"Sciurus granatensis Humboldt, 1811";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Sciurus granatensis Humboldt, 1811";"Animalia";"Chordata";"Rodentia";"Sciuridae";"Sciurus";"Sciurus granatensis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"822";"2993433671";"Didelphis marsupialis Linnaeus, 1758";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"823";"2993433672";"Saccopteryx leptura (Schreber, 1774)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saccopteryx leptura (Schreber, 1774)";"Animalia";"Chordata";"Chiroptera";"Emballonuridae";"Saccopteryx";"Saccopteryx leptura";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"824";"2993433423";"Alouatta seniculus (Linnaeus, 1766)";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"825";"2993433422";"Didelphis marsupialis Linnaeus, 1758";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
"826";"2993433513";"Equus Linnaeus, 1758";11,276719;-73,932555;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Equus Linnaeus, 1758";"Animalia";"Chordata";"Perissodactyla";"Equidae";"Equus";NA;"GENUS";"ACCEPTED";"NE";"SOUTH_AMERICA";"Magdalena";2020
"827";"2993433495";"Cebus capucinus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Cebus capucinus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Cebidae";"Cebus";"Cebus capucinus";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2020
"828";"2993433490";"Saguinus oedipus (Linnaeus, 1758)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Saguinus oedipus (Linnaeus, 1758)";"Animalia";"Chordata";"Primates";"Callitrichidae";"Saguinus";"Saguinus oedipus";"SPECIES";"ACCEPTED";"CR";"SOUTH_AMERICA";"Magdalena";2020
"829";"2993433492";"Alouatta seniculus (Linnaeus, 1766)";11,3091;-73,94976;"f0fcba94-c8bc-43f1-af8e-f5f4fd910d74";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2020
